task_id,example_id,input_shape,output_shape,shape_changed,input_obj_count,output_obj_count,obj_count_changed,detected_rules,rule_count,recolor,rotation,reflection,crop,scale_up,translation
ce039d91,1,10x10,10x10,False,12,16,True,None,0,False,,,False,False,False
ce039d91,2,10x10,10x10,False,6,9,True,None,0,False,,,False,False,False
ce039d91,3,10x10,10x10,False,13,14,True,None,0,False,,,False,False,False
ce039d91,4,10x10,10x10,False,4,7,True,None,0,False,,,False,False,False
ce22a75a,1,9x9,9x9,False,4,1,True,None,0,False,,,False,False,False
ce22a75a,2,9x9,9x9,False,3,3,False,None,0,False,,,False,False,False
ce4f8723,1,9x4,4x4,True,9,3,True,None,0,False,,,False,False,False
ce4f8723,2,9x4,4x4,True,5,1,True,None,0,False,,,False,False,False
ce4f8723,3,9x4,4x4,True,9,1,True,None,0,False,,,False,False,False
ce4f8723,4,9x4,4x4,True,8,2,True,None,0,False,,,False,False,False
ce602527,1,19x17,5x3,True,5,3,True,crop,1,False,,,True,False,False
ce602527,2,18x18,5x3,True,5,7,True,crop,1,False,,,True,False,False
ce602527,3,15x17,3x5,True,7,6,True,crop,1,False,,,True,False,False
ce602527,4,17x17,5x5,True,6,2,True,crop,1,False,,,True,False,False
ce8d95cc,1,12x9,5x3,True,5,5,False,None,0,False,,,False,False,False
ce8d95cc,2,12x11,5x7,True,11,11,False,None,0,False,,,False,False,False
ce8d95cc,3,12x11,7x5,True,11,11,False,None,0,False,,,False,False,False
ce8d95cc,4,10x11,5x5,True,8,8,False,None,0,False,,,False,False,False
ce9e57f2,1,8x9,8x9,False,4,8,True,None,0,False,,,False,False,False
ce9e57f2,2,7x9,7x9,False,4,8,True,None,0,False,,,False,False,False
ce9e57f2,3,9x9,9x9,False,4,8,True,None,0,False,,,False,False,False
cf133acc,1,15x15,15x15,False,10,6,True,None,0,False,,,False,False,False
cf133acc,2,15x15,15x15,False,6,4,True,None,0,False,,,False,False,False
cf133acc,3,15x15,15x15,False,14,8,True,None,0,False,,,False,False,False
cf5fd0ad,1,3x3,12x12,True,7,88,True,None,0,False,,,False,False,False
cf5fd0ad,2,3x3,12x12,True,3,33,True,None,0,False,,,False,False,False
cf5fd0ad,3,3x3,12x12,True,2,17,True,None,0,False,,,False,False,False
cf98881b,1,4x14,4x4,True,8,5,True,None,0,False,,,False,False,False
cf98881b,2,4x14,4x4,True,14,5,True,None,0,False,,,False,False,False
cf98881b,3,4x14,4x4,True,12,7,True,None,0,False,,,False,False,False
cf98881b,4,4x14,4x4,True,8,4,True,None,0,False,,,False,False,False
cf98881b,5,4x14,4x4,True,11,6,True,None,0,False,,,False,False,False
cfb2ce5a,1,10x10,10x10,False,11,20,True,None,0,False,,,False,False,False
cfb2ce5a,2,10x10,10x10,False,9,14,True,None,0,False,,,False,False,False
cfb2ce5a,3,10x10,10x10,False,11,20,True,None,0,False,,,False,False,False
d017b73f,1,3x11,3x9,True,3,3,False,None,0,False,,,False,False,False
d017b73f,2,3x11,3x8,True,4,4,False,None,0,False,,,False,False,False
d017b73f,3,3x11,3x8,True,3,2,True,None,0,False,,,False,False,False
d017b73f,4,3x9,3x7,True,3,3,False,None,0,False,,,False,False,False
d037b0a7,1,3x3,3x3,False,3,3,False,None,0,False,,,False,False,False
d037b0a7,2,3x3,3x3,False,3,3,False,None,0,False,,,False,False,False
d037b0a7,3,3x3,3x3,False,2,2,False,None,0,False,,,False,False,False
d06dbe63,1,13x13,13x13,False,1,3,True,None,0,False,,,False,False,False
d06dbe63,2,13x13,13x13,False,1,3,True,None,0,False,,,False,False,False
d07ae81c,1,12x14,12x14,False,7,38,True,None,0,False,,,False,False,False
d07ae81c,2,19x12,19x12,False,9,50,True,None,0,False,,,False,False,False
d07ae81c,3,15x15,15x15,False,7,59,True,None,0,False,,,False,False,False
d0f5fe59,1,12x12,3x3,True,3,3,False,None,0,False,,,False,False,False
d0f5fe59,2,16x10,4x4,True,4,4,False,None,0,False,,,False,False,False
d0f5fe59,3,8x12,2x2,True,2,2,False,None,0,False,,,False,False,False
d10ecb37,1,8x8,2x2,True,28,3,True,crop,1,False,,,True,False,False
d10ecb37,2,6x6,2x2,True,19,3,True,crop,1,False,,,True,False,False
d10ecb37,3,12x6,2x2,True,48,4,True,crop,1,False,,,True,False,False
d13f3404,1,3x3,6x6,True,3,14,True,None,0,False,,,False,False,False
d13f3404,2,3x3,6x6,True,3,16,True,None,0,False,,,False,False,False
d13f3404,3,3x3,6x6,True,3,14,True,None,0,False,,,False,False,False
d19f7514,1,12x4,6x4,True,4,1,True,None,0,False,,,False,False,False
d19f7514,2,12x4,6x4,True,9,2,True,None,0,False,,,False,False,False
d19f7514,3,12x4,6x4,True,4,1,True,None,0,False,,,False,False,False
d19f7514,4,12x4,6x4,True,10,4,True,None,0,False,,,False,False,False
d22278a0,1,13x13,13x13,False,2,14,True,None,0,False,,,False,False,False
d22278a0,2,12x12,12x12,False,2,18,True,None,0,False,,,False,False,False
d22278a0,3,7x7,7x7,False,3,8,True,None,0,False,,,False,False,False
d22278a0,4,10x10,10x10,False,2,10,True,None,0,False,,,False,False,False
d23f8c26,1,5x5,5x5,False,11,4,True,None,0,False,,,False,False,False
d23f8c26,2,3x3,3x3,False,5,2,True,recolor,1,True,,,False,False,False
d23f8c26,3,5x5,5x5,False,8,2,True,None,0,False,,,False,False,False
d255d7a7,1,14x14,14x14,False,11,7,True,None,0,False,,,False,False,False
d255d7a7,2,8x8,8x8,False,7,4,True,None,0,False,,,False,False,False
d255d7a7,3,16x16,16x16,False,10,6,True,None,0,False,,,False,False,False
d282b262,1,15x15,15x15,False,20,20,False,None,0,False,,,False,False,False
d282b262,2,15x15,15x15,False,36,36,False,None,0,False,,,False,False,False
d282b262,3,15x15,15x15,False,30,30,False,None,0,False,,,False,False,False
d2abd087,1,10x10,10x10,False,6,6,False,None,0,False,,,False,False,False
d2abd087,2,10x10,10x10,False,3,3,False,None,0,False,,,False,False,False
d2abd087,3,10x10,10x10,False,7,7,False,None,0,False,,,False,False,False
d2acf2cb,1,9x9,9x9,False,32,16,True,recolor,1,True,,,False,False,False
d2acf2cb,2,7x9,7x9,False,4,10,True,None,0,False,,,False,False,False
d2acf2cb,3,6x9,6x9,False,12,17,True,None,0,False,,,False,False,False
d304284e,1,23x28,23x28,False,1,15,True,None,0,False,,,False,False,False
d304284e,2,23x28,23x28,False,1,14,True,None,0,False,,,False,False,False
d364b489,1,10x10,10x10,False,6,25,True,None,0,False,,,False,False,False
d364b489,2,10x10,10x10,False,5,23,True,None,0,False,,,False,False,False
d37a1ef5,1,12x11,12x11,False,3,3,False,None,0,False,,,False,False,False
d37a1ef5,2,8x11,8x11,False,4,4,False,None,0,False,,,False,False,False
d37a1ef5,3,12x12,12x12,False,5,5,False,None,0,False,,,False,False,False
d406998b,1,3x13,3x13,False,13,13,False,None,0,False,,,False,False,False
d406998b,2,3x12,3x12,False,12,12,False,None,0,False,,,False,False,False
d406998b,3,3x14,3x14,False,14,14,False,None,0,False,,,False,False,False
d406998b,4,3x10,3x10,False,10,10,False,None,0,False,,,False,False,False
d43fd935,1,10x10,10x10,False,11,11,False,None,0,False,,,False,False,False
d43fd935,2,10x10,10x10,False,8,8,False,None,0,False,,,False,False,False
d43fd935,3,10x10,10x10,False,5,5,False,None,0,False,,,False,False,False
d4469b4b,1,5x5,3x3,True,5,1,True,None,0,False,,,False,False,False
d4469b4b,2,5x5,3x3,True,4,1,True,None,0,False,,,False,False,False
d4469b4b,3,5x5,3x3,True,3,1,True,None,0,False,,,False,False,False
d4469b4b,4,5x5,3x3,True,3,1,True,None,0,False,,,False,False,False
d4469b4b,5,5x5,3x3,True,5,1,True,None,0,False,,,False,False,False
d4469b4b,6,5x5,3x3,True,3,1,True,None,0,False,,,False,False,False
d4469b4b,7,5x5,3x3,True,5,1,True,None,0,False,,,False,False,False
d47aa2ff,1,10x21,10x10,True,17,10,True,None,0,False,,,False,False,False
d47aa2ff,2,10x21,10x10,True,15,8,True,None,0,False,,,False,False,False
d47aa2ff,3,10x21,10x10,True,17,10,True,None,0,False,,,False,False,False
d492a647,1,13x13,13x13,False,12,38,True,None,0,False,,,False,False,False
d492a647,2,13x16,13x16,False,10,33,True,None,0,False,,,False,False,False
d4a91cb9,1,8x11,8x11,False,2,3,True,None,0,False,,,False,False,False
d4a91cb9,2,10x12,10x12,False,2,3,True,None,0,False,,,False,False,False
d4a91cb9,3,12x11,12x11,False,2,3,True,None,0,False,,,False,False,False
d4b1c2b1,1,3x3,9x9,True,4,4,False,scale_up,1,False,,,False,True,False
d4b1c2b1,2,3x3,3x3,False,1,1,False,"unchanged, rotation, reflection, crop",4,False,90.0,horizontal,True,False,False
d4b1c2b1,3,3x3,3x3,False,1,1,False,"unchanged, rotation, reflection, crop",4,False,90.0,horizontal,True,False,False
d4b1c2b1,4,3x3,12x12,True,7,7,False,scale_up,1,False,,,False,True,False
d4b1c2b1,5,3x3,6x6,True,4,4,False,scale_up,1,False,,,False,True,False
d4b1c2b1,6,3x3,6x6,True,3,3,False,scale_up,1,False,,,False,True,False
d4b1c2b1,7,3x3,6x6,True,2,2,False,scale_up,1,False,,,False,True,False
d4c90558,1,20x20,2x4,True,9,2,True,None,0,False,,,False,False,False
d4c90558,2,25x25,3x8,True,17,3,True,None,0,False,,,False,False,False
d4c90558,3,20x20,4x6,True,19,4,True,None,0,False,,,False,False,False
d4f3cd78,1,10x10,10x10,False,1,2,True,None,0,False,,,False,False,False
d4f3cd78,2,10x10,10x10,False,1,2,True,None,0,False,,,False,False,False
d511f180,1,3x3,3x3,False,8,8,False,recolor,1,True,,,False,False,False
d511f180,2,5x5,5x5,False,16,16,False,recolor,1,True,,,False,False,False
d511f180,3,3x3,3x3,False,8,8,False,recolor,1,True,,,False,False,False
d56f2372,1,22x17,6x7,True,7,2,True,crop,1,False,,,True,False,False
d56f2372,2,21x16,4x5,True,10,3,True,crop,1,False,,,True,False,False
d56f2372,3,21x19,3x5,True,10,1,True,crop,1,False,,,True,False,False
d5c634a2,1,6x7,3x6,True,4,4,False,None,0,False,,,False,False,False
d5c634a2,2,8x7,3x6,True,4,4,False,None,0,False,,,False,False,False
d5c634a2,3,8x7,3x6,True,5,5,False,None,0,False,,,False,False,False
d5c634a2,4,5x4,3x6,True,2,2,False,None,0,False,,,False,False,False
d5c634a2,5,6x5,3x6,True,3,3,False,None,0,False,,,False,False,False
d5c634a2,6,8x7,3x6,True,4,4,False,None,0,False,,,False,False,False
d5c634a2,7,15x15,3x6,True,7,7,False,None,0,False,,,False,False,False
d5d6de2d,1,15x15,15x15,False,2,1,True,None,0,False,,,False,False,False
d5d6de2d,2,10x10,10x10,False,1,1,False,None,0,False,,,False,False,False
d5d6de2d,3,10x10,10x10,False,2,2,False,None,0,False,,,False,False,False
d631b094,1,3x3,1x1,True,1,1,False,crop,1,False,,,True,False,False
d631b094,2,3x3,1x3,True,3,1,True,None,0,False,,,False,False,False
d631b094,3,3x3,1x4,True,1,1,False,None,0,False,,,False,False,False
d631b094,4,3x3,1x2,True,2,1,True,None,0,False,,,False,False,False
d6542281,1,19x19,19x19,False,10,13,True,None,0,False,,,False,False,False
d6542281,2,13x13,13x13,False,9,13,True,None,0,False,,,False,False,False
d6542281,3,13x13,13x13,False,11,18,True,None,0,False,,,False,False,False
d687bc17,1,12x12,12x12,False,11,4,True,None,0,False,,,False,False,False
d687bc17,2,10x15,10x15,False,11,4,True,None,0,False,,,False,False,False
d687bc17,3,14x11,14x11,False,10,4,True,None,0,False,,,False,False,False
d6ad076f,1,10x10,10x10,False,2,3,True,None,0,False,,,False,False,False
d6ad076f,2,10x10,10x10,False,2,3,True,None,0,False,,,False,False,False
d6ad076f,3,10x10,10x10,False,2,3,True,None,0,False,,,False,False,False
d6e50e54,1,10x10,10x10,False,5,5,False,None,0,False,,,False,False,False
d6e50e54,2,8x8,8x8,False,4,4,False,None,0,False,,,False,False,False
d6e50e54,3,12x12,12x12,False,6,6,False,None,0,False,,,False,False,False
d749d46f,1,4x13,10x18,True,7,13,True,None,0,False,,,False,False,False
d749d46f,2,5x16,10x25,True,7,13,True,None,0,False,,,False,False,False
d749d46f,3,6x11,10x16,True,5,9,True,None,0,False,,,False,False,False
d753a70b,1,16x16,16x16,False,39,35,True,None,0,False,,,False,False,False
d753a70b,2,16x16,16x16,False,20,20,False,None,0,False,,,False,False,False
d753a70b,3,16x16,16x16,False,42,44,True,None,0,False,,,False,False,False
d89b689b,1,10x10,10x10,False,5,4,True,None,0,False,,,False,False,False
d89b689b,2,10x10,10x10,False,5,4,True,None,0,False,,,False,False,False
d89b689b,3,10x10,10x10,False,5,4,True,None,0,False,,,False,False,False
d8c310e9,1,5x15,5x15,False,6,11,True,None,0,False,,,False,False,False
d8c310e9,2,5x15,5x15,False,5,10,True,None,0,False,,,False,False,False
d8c310e9,3,5x15,5x15,False,7,11,True,None,0,False,,,False,False,False
d90796e8,1,7x6,7x6,False,8,6,True,None,0,False,,,False,False,False
d90796e8,2,3x3,3x3,False,3,2,True,recolor,1,True,,,False,False,False
d90796e8,3,7x7,7x7,False,11,8,True,None,0,False,,,False,False,False
d931c21c,1,16x14,16x14,False,3,6,True,None,0,False,,,False,False,False
d931c21c,2,9x10,9x10,False,1,1,False,"unchanged, crop",2,False,,,True,False,False
d931c21c,3,19x22,19x22,False,6,10,True,None,0,False,,,False,False,False
d931c21c,4,8x8,8x8,False,1,3,True,None,0,False,,,False,False,False
d93c6891,1,16x16,16x16,False,6,4,True,None,0,False,,,False,False,False
d93c6891,2,10x14,10x14,False,4,2,True,recolor,1,True,,,False,False,False
d93c6891,3,16x16,16x16,False,7,5,True,None,0,False,,,False,False,False
d94c3b52,1,17x25,17x25,False,24,24,False,None,0,False,,,False,False,False
d94c3b52,2,17x25,17x25,False,56,56,False,None,0,False,,,False,False,False
d94c3b52,3,17x25,17x25,False,30,30,False,None,0,False,,,False,False,False
d968ffd4,1,5x16,5x16,False,3,4,True,None,0,False,,,False,False,False
d968ffd4,2,4x17,4x17,False,3,5,True,None,0,False,,,False,False,False
d968ffd4,3,19x3,19x3,False,3,5,True,None,0,False,,,False,False,False
d9f24cd1,1,10x10,10x10,False,6,6,False,None,0,False,,,False,False,False
d9f24cd1,2,10x10,10x10,False,5,5,False,None,0,False,,,False,False,False
d9fac9be,1,11x9,1x1,True,20,1,True,crop,1,False,,,True,False,False
d9fac9be,2,7x9,1x1,True,13,1,True,crop,1,False,,,True,False,False
d9fac9be,3,11x12,1x1,True,21,1,True,crop,1,False,,,True,False,False
d9fac9be,4,5x9,1x1,True,9,1,True,crop,1,False,,,True,False,False
da2b0fe3,1,10x10,10x10,False,2,3,True,None,0,False,,,False,False,False
da2b0fe3,2,10x10,10x10,False,2,3,True,None,0,False,,,False,False,False
da2b0fe3,3,10x10,10x10,False,2,3,True,None,0,False,,,False,False,False
da6e95e5,1,30x30,3x3,True,32,4,True,crop,1,False,,,True,False,False
da6e95e5,2,30x30,2x2,True,26,2,True,crop,1,False,,,True,False,False
da6e95e5,3,30x30,4x5,True,22,6,True,crop,1,False,,,True,False,False
dae9d2b5,1,3x6,3x3,True,4,2,True,None,0,False,,,False,False,False
dae9d2b5,2,3x6,3x3,True,4,3,True,None,0,False,,,False,False,False
dae9d2b5,3,3x6,3x3,True,4,2,True,None,0,False,,,False,False,False
dae9d2b5,4,3x6,3x3,True,4,1,True,None,0,False,,,False,False,False
dae9d2b5,5,3x6,3x3,True,3,2,True,None,0,False,,,False,False,False
db118e2a,1,9x7,15x15,True,11,15,True,None,0,False,,,False,False,False
db118e2a,2,7x8,15x15,True,10,13,True,None,0,False,,,False,False,False
db118e2a,3,9x9,15x15,True,14,19,True,None,0,False,,,False,False,False
db118e2a,4,6x7,15x15,True,14,23,True,None,0,False,,,False,False,False
db3e9e38,1,7x8,7x8,False,1,7,True,None,0,False,,,False,False,False
db3e9e38,2,5x7,5x7,False,1,7,True,None,0,False,,,False,False,False
db615bd4,1,25x25,25x25,False,171,119,True,None,0,False,,,False,False,False
db615bd4,2,25x25,25x25,False,164,115,True,None,0,False,,,False,False,False
db615bd4,3,25x25,25x25,False,174,96,True,None,0,False,,,False,False,False
db7260a4,1,10x10,10x10,False,3,3,False,None,0,False,,,False,False,False
db7260a4,2,10x10,10x10,False,2,2,False,None,0,False,,,False,False,False
db7260a4,3,10x10,10x10,False,3,3,False,None,0,False,,,False,False,False
db7260a4,4,10x10,10x10,False,3,3,False,None,0,False,,,False,False,False
db7260a4,5,10x10,10x10,False,2,2,False,None,0,False,,,False,False,False
db93a21d,1,20x20,20x20,False,3,7,True,None,0,False,,,False,False,False
db93a21d,2,15x15,15x15,False,3,7,True,None,0,False,,,False,False,False
db93a21d,3,20x20,20x20,False,3,9,True,None,0,False,,,False,False,False
db93a21d,4,10x10,10x10,False,2,5,True,None,0,False,,,False,False,False
dbc1a6ce,1,12x12,12x12,False,13,20,True,None,0,False,,,False,False,False
dbc1a6ce,2,10x11,10x11,False,8,12,True,None,0,False,,,False,False,False
dbc1a6ce,3,8x9,8x9,False,9,14,True,None,0,False,,,False,False,False
dbc1a6ce,4,10x9,10x9,False,7,9,True,None,0,False,,,False,False,False
dc1df850,1,8x8,8x8,False,4,6,True,None,0,False,,,False,False,False
dc1df850,2,5x5,5x5,False,3,4,True,None,0,False,,,False,False,False
dc1df850,3,4x5,4x5,False,1,2,True,None,0,False,,,False,False,False
dc2aa30b,1,11x11,11x11,False,31,31,False,None,0,False,,,False,False,False
dc2aa30b,2,11x11,11x11,False,31,31,False,None,0,False,,,False,False,False
dc2aa30b,3,11x11,11x11,False,30,30,False,None,0,False,,,False,False,False
dc2e9a9d,1,23x19,23x19,False,3,6,True,None,0,False,,,False,False,False
dc2e9a9d,2,22x17,22x17,False,2,4,True,None,0,False,,,False,False,False
dc2e9a9d,3,22x21,22x21,False,3,6,True,None,0,False,,,False,False,False
dc433765,1,7x7,7x7,False,2,2,False,None,0,False,,,False,False,False
dc433765,2,10x10,10x10,False,2,2,False,None,0,False,,,False,False,False
dc433765,3,3x3,3x3,False,2,2,False,None,0,False,,,False,False,False
dc433765,4,5x3,5x3,False,2,2,False,None,0,False,,,False,False,False
dc433765,5,5x5,5x5,False,2,2,False,None,0,False,,,False,False,False
dc433765,6,11x11,11x11,False,2,2,False,None,0,False,,,False,False,False
dc433765,7,3x3,3x3,False,2,2,False,None,0,False,,,False,False,False
dc46ea44,1,11x11,11x11,False,7,6,True,None,0,False,,,False,False,False
dc46ea44,2,11x11,11x11,False,7,6,True,None,0,False,,,False,False,False
dc46ea44,3,11x11,11x11,False,8,8,False,None,0,False,,,False,False,False
dce56571,1,7x11,7x11,False,3,2,True,None,0,False,,,False,False,False
dce56571,2,5x10,5x10,False,2,2,False,None,0,False,,,False,False,False
dce56571,3,9x15,9x15,False,7,3,True,None,0,False,,,False,False,False
dd2401ed,1,7x15,7x15,False,7,7,False,None,0,False,,,False,False,False
dd2401ed,2,7x15,7x15,False,16,16,False,None,0,False,,,False,False,False
dd2401ed,3,7x15,7x15,False,11,11,False,None,0,False,,,False,False,False
dd2401ed,4,7x15,7x15,False,9,9,False,None,0,False,,,False,False,False
ddf7fa4f,1,10x10,10x10,False,6,6,False,None,0,False,,,False,False,False
ddf7fa4f,2,10x10,10x10,False,6,6,False,None,0,False,,,False,False,False
ddf7fa4f,3,10x10,10x10,False,6,6,False,None,0,False,,,False,False,False
de1cd16c,1,16x17,1x1,True,11,1,True,crop,1,False,,,True,False,False
de1cd16c,2,16x15,1x1,True,10,1,True,crop,1,False,,,True,False,False
de1cd16c,3,16x19,1x1,True,6,1,True,crop,1,False,,,True,False,False
de1cd16c,4,17x13,1x1,True,10,1,True,crop,1,False,,,True,False,False
de493100,1,30x30,10x10,True,325,52,True,None,0,False,,,False,False,False
de493100,2,30x30,7x5,True,567,23,True,None,0,False,,,False,False,False
de493100,3,30x30,4x4,True,466,11,True,None,0,False,,,False,False,False
de493100,4,30x30,6x8,True,395,25,True,None,0,False,,,False,False,False
ded97339,1,10x10,10x10,False,5,3,True,None,0,False,,,False,False,False
ded97339,2,10x10,10x10,False,4,2,True,None,0,False,,,False,False,False
ded97339,3,10x10,10x10,False,6,2,True,None,0,False,,,False,False,False
df8cc377,1,20x20,20x20,False,14,14,False,None,0,False,,,False,False,False
df8cc377,2,18x23,18x23,False,22,22,False,None,0,False,,,False,False,False
df8cc377,3,12x20,12x20,False,5,5,False,None,0,False,,,False,False,False
df978a02,1,16x16,16x16,False,9,8,True,None,0,False,,,False,False,False
df978a02,2,16x16,16x16,False,5,5,False,None,0,False,,,False,False,False
df978a02,3,16x16,16x16,False,4,4,False,None,0,False,,,False,False,False
df9fd884,1,9x9,9x9,False,4,4,False,None,0,False,,,False,False,False
df9fd884,2,8x8,8x8,False,4,4,False,None,0,False,,,False,False,False
df9fd884,3,9x9,9x9,False,4,4,False,None,0,False,,,False,False,False
e048c9ed,1,4x3,4x3,False,2,2,False,None,0,False,,,False,False,False
e048c9ed,2,10x10,10x10,False,5,9,True,None,0,False,,,False,False,False
e048c9ed,3,8x11,8x11,False,5,9,True,None,0,False,,,False,False,False
e048c9ed,4,6x6,6x6,False,4,7,True,None,0,False,,,False,False,False
e0fb7511,1,13x13,13x13,False,3,9,True,None,0,False,,,False,False,False
e0fb7511,2,13x13,13x13,False,1,6,True,None,0,False,,,False,False,False
e0fb7511,3,13x13,13x13,False,2,9,True,None,0,False,,,False,False,False
e133d23d,1,3x7,3x3,True,6,1,True,None,0,False,,,False,False,False
e133d23d,2,3x7,3x3,True,5,1,True,None,0,False,,,False,False,False
e133d23d,3,3x7,3x3,True,7,1,True,None,0,False,,,False,False,False
e133d23d,4,3x7,3x3,True,7,4,True,None,0,False,,,False,False,False
e133d23d,5,3x7,3x3,True,5,2,True,None,0,False,,,False,False,False
e179c5f4,1,10x3,10x3,False,1,16,True,None,0,False,,,False,False,False
e179c5f4,2,10x2,10x2,False,1,20,True,None,0,False,,,False,False,False
e179c5f4,3,10x4,10x4,False,1,14,True,None,0,False,,,False,False,False
e1baa8a4,1,15x14,2x3,True,6,6,False,None,0,False,,,False,False,False
e1baa8a4,2,12x14,2x3,True,5,5,False,None,0,False,,,False,False,False
e1baa8a4,3,15x15,3x4,True,12,12,False,None,0,False,,,False,False,False
e1baa8a4,4,13x15,2x2,True,4,4,False,crop,1,False,,,True,False,False
e1d2900e,1,30x30,30x30,False,13,13,False,None,0,False,,,False,False,False
e1d2900e,2,30x30,30x30,False,18,18,False,None,0,False,,,False,False,False
e1d2900e,3,10x13,10x13,False,5,5,False,None,0,False,,,False,False,False
e2092e0c,1,15x15,15x15,False,80,78,True,None,0,False,,,False,False,False
e2092e0c,2,15x15,15x15,False,75,74,True,None,0,False,,,False,False,False
e2092e0c,3,15x15,15x15,False,72,70,True,None,0,False,,,False,False,False
e21a174a,1,7x7,7x7,False,3,3,False,None,0,False,,,False,False,False
e21a174a,2,13x13,13x13,False,6,6,False,None,0,False,,,False,False,False
e21a174a,3,13x13,13x13,False,5,5,False,None,0,False,,,False,False,False
e21d9049,1,15x14,15x14,False,7,28,True,None,0,False,,,False,False,False
e21d9049,2,12x11,12x11,False,5,22,True,None,0,False,,,False,False,False
e26a3af2,1,13x14,13x14,False,27,3,True,None,0,False,,,False,False,False
e26a3af2,2,13x17,13x17,False,43,4,True,None,0,False,,,False,False,False
e26a3af2,3,15x14,15x14,False,35,4,True,None,0,False,,,False,False,False
e345f17b,1,4x8,4x4,True,4,2,True,None,0,False,,,False,False,False
e345f17b,2,4x8,4x4,True,3,3,False,None,0,False,,,False,False,False
e345f17b,3,4x8,4x4,True,5,1,True,None,0,False,,,False,False,False
e345f17b,4,4x8,4x4,True,5,4,True,None,0,False,,,False,False,False
e3497940,1,10x9,10x4,True,11,4,True,None,0,False,,,False,False,False
e3497940,2,10x9,10x4,True,5,2,True,None,0,False,,,False,False,False
e3497940,3,10x9,10x4,True,8,4,True,None,0,False,,,False,False,False
e39e9282,1,11x11,11x11,False,8,6,True,None,0,False,,,False,False,False
e39e9282,2,9x9,9x9,False,3,3,False,None,0,False,,,False,False,False
e39e9282,3,15x15,15x15,False,14,10,True,None,0,False,,,False,False,False
e3f79277,1,6x6,16x16,True,2,3,True,None,0,False,,,False,False,False
e3f79277,2,6x6,16x16,True,2,5,True,None,0,False,,,False,False,False
e3fe1151,1,5x5,5x5,False,11,13,True,None,0,False,,,False,False,False
e3fe1151,2,5x5,5x5,False,13,17,True,None,0,False,,,False,False,False
e3fe1151,3,5x5,5x5,False,15,15,False,None,0,False,,,False,False,False
e4075551,1,15x14,15x14,False,5,9,True,None,0,False,,,False,False,False
e4075551,2,14x15,14x15,False,5,9,True,None,0,False,,,False,False,False
e4075551,3,15x15,15x15,False,5,9,True,None,0,False,,,False,False,False
e40b9e2f,1,10x10,10x10,False,2,5,True,None,0,False,,,False,False,False
e40b9e2f,2,10x10,10x10,False,10,13,True,None,0,False,,,False,False,False
e40b9e2f,3,10x10,10x10,False,2,5,True,None,0,False,,,False,False,False
e41c6fd3,1,14x30,14x30,False,4,4,False,None,0,False,,,False,False,False
e41c6fd3,2,13x23,13x23,False,3,3,False,None,0,False,,,False,False,False
e41c6fd3,3,16x30,16x30,False,5,5,False,None,0,False,,,False,False,False
e45ef808,1,12x12,12x12,False,2,6,True,None,0,False,,,False,False,False
e45ef808,2,12x12,12x12,False,2,4,True,None,0,False,,,False,False,False
e4888269,1,10x20,10x20,False,12,12,False,None,0,False,,,False,False,False
e4888269,2,10x20,10x20,False,12,12,False,None,0,False,,,False,False,False
e4888269,3,10x20,10x20,False,10,10,False,None,0,False,,,False,False,False
e48d4e1a,1,10x10,10x10,False,2,1,True,None,0,False,,,False,False,False
e48d4e1a,2,10x10,10x10,False,2,1,True,None,0,False,,,False,False,False
e48d4e1a,3,10x10,10x10,False,2,1,True,None,0,False,,,False,False,False
e48d4e1a,4,10x10,10x10,False,2,1,True,None,0,False,,,False,False,False
e4941b18,1,9x9,9x9,False,4,4,False,None,0,False,,,False,False,False
e4941b18,2,7x7,7x7,False,4,4,False,None,0,False,,,False,False,False
e4941b18,3,11x11,11x11,False,4,4,False,None,0,False,,,False,False,False
e5062a87,1,10x10,10x10,False,8,9,True,None,0,False,,,False,False,False
e5062a87,2,10x10,10x10,False,18,28,True,None,0,False,,,False,False,False
e5062a87,3,10x10,10x10,False,6,7,True,None,0,False,,,False,False,False
e509e548,1,10x11,10x11,False,3,3,False,None,0,False,,,False,False,False
e509e548,2,19x21,19x21,False,8,8,False,None,0,False,,,False,False,False
e509e548,3,14x12,14x12,False,5,5,False,None,0,False,,,False,False,False
e50d258f,1,10x10,3x3,True,30,5,True,crop,1,False,,,True,False,False
e50d258f,2,10x10,5x4,True,12,4,True,crop,1,False,,,True,False,False
e50d258f,3,10x10,6x4,True,16,8,True,crop,1,False,,,True,False,False
e57337a4,1,15x15,3x3,True,1,1,False,None,0,False,,,False,False,False
e57337a4,2,15x15,3x3,True,1,1,False,crop,1,False,,,True,False,False
e57337a4,3,15x15,3x3,True,1,1,False,None,0,False,,,False,False,False
e5790162,1,6x6,6x6,False,2,2,False,None,0,False,,,False,False,False
e5790162,2,8x6,8x6,False,3,3,False,None,0,False,,,False,False,False
e5790162,3,8x8,8x8,False,4,4,False,None,0,False,,,False,False,False
e5790162,4,9x8,9x8,False,4,4,False,None,0,False,,,False,False,False
e5790162,5,6x6,6x6,False,2,2,False,None,0,False,,,False,False,False
e5c44e8f,1,11x11,11x11,False,10,10,False,None,0,False,,,False,False,False
e5c44e8f,2,11x11,11x11,False,1,2,True,None,0,False,,,False,False,False
e5c44e8f,3,11x11,11x11,False,11,11,False,None,0,False,,,False,False,False
